"ground_truth_output","num_queries","original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text","result_type"
1.0,13.0,1.0,8.869171142578125e-05,"[[[[Sentence1]]]]: 我国经济处于快速增长时期,资金紧张问题将长期存在
[[[[Sentence2]]]]: 资金紧张是影响我国经济快速增长的[[最]]关[[键]]问题",0.0,0.995810329914093,"[[[[Sentence1]]]]: 我国经济处于快速增长时期,资金紧张问题将长期存在
[[[[Sentence2]]]]: 资金紧张是影响我国经济快速增长的关问题","Successful"
0.0,7.0,0.0,0.0009990334510803223,"[[[[Sentence1]]]]: 我国消费在国内生产总值中的比重偏低,不利于国内需求的稳定扩大,不利于国民经济持续较快增长和良性循环
[[[[Sentence2]]]]: 我国消费在国内生产总值中的比重偏低对我国的经济长远发展不是一件[[好]]事情",2.0,0.999964714050293,"[[[[Sentence1]]]]: 我国消费在国内生产总值中的比重偏低,不利于国内需求的稳定扩大,不利于国民经济持续较快增长和良性循环
[[[[Sentence2]]]]: 我国消费在国内生产总值中的比重偏低对我国的经济长远发展不是一件事情","Successful"
0.0,1.0,1.0,0.9995296001434326,"[[[[Sentence1]]]]: 加强生态系统保护修复
[[[[Sentence2]]]]: 人们的环保意识增强",1.0,0.9995296001434326,"[[[[Sentence1]]]]: 加强生态系统保护修复
[[[[Sentence2]]]]: 人们的环保意识增强","Skipped"
2.0,19.0,2.0,6.890296936035156e-05,"[[[[Sentence1]]]]: 加强企业对外投资合作的金融支持,拓宽对外投资渠道
[[[[Sentence2]]]]: 企业[[没]]有对[[外]]投资[[渠]]道",0.0,0.9999783039093018,"[[[[Sentence1]]]]: 加强企业对外投资合作的金融支持,拓宽对外投资渠道
[[[[Sentence2]]]]: 企业有对投资道","Successful"
0.0,7.0,0.0,0.16524970531463623,"[[[[Sentence1]]]]: 战火映红巴格达夜空
[[[[Sentence2]]]]: 巴格达是个[[动]]荡的地方",2.0,0.9999300837516785,"[[[[Sentence1]]]]: 战火映红巴格达夜空
[[[[Sentence2]]]]: 巴格达是个荡的地方","Successful"
2.0,7.0,2.0,0.00010120868682861328,"[[[[Sentence1]]]]: 第四,自觉接受人民监督
[[[[Sentence2]]]]: 人民[[不]]能够监督",0.0,0.9999808669090271,"[[[[Sentence1]]]]: 第四,自觉接受人民监督
[[[[Sentence2]]]]: 人民能够监督","Successful"
2.0,13.0,2.0,6.61611557006836e-05,"[[[[Sentence1]]]]: 对,我受点委屈,我挣点钱
[[[[Sentence2]]]]: 我身[[无]]分[[文]]。",0.0,0.9996886849403381,"[[[[Sentence1]]]]: 对,我受点委屈,我挣点钱
[[[[Sentence2]]]]: 我身分。","Successful"
2.0,1.0,0.0,0.9463748931884766,"[[[[Sentence1]]]]: 穷的人拿到了一个自以为是富贵的东西,然后为之付出了生命的代价,但是最后说是假的
[[[[Sentence2]]]]: 穷的人一看这东西就是假的",0.0,0.9463748931884766,"[[[[Sentence1]]]]: 穷的人拿到了一个自以为是富贵的东西,然后为之付出了生命的代价,但是最后说是假的
[[[[Sentence2]]]]: 穷的人一看这东西就是假的","Skipped"
0.0,7.0,0.0,0.09655535221099854,"[[[[Sentence1]]]]: 他说田朴珺把男人变成了婴儿,让他们感觉到这个,这个是他自己找到一件事情的本质
[[[[Sentence2]]]]: 田朴珺让男人觉得自[[己]]是孩子。",2.0,0.857023298740387,"[[[[Sentence1]]]]: 他说田朴珺把男人变成了婴儿,让他们感觉到这个,这个是他自己找到一件事情的本质
[[[[Sentence2]]]]: 田朴珺让男人觉得自是孩子。","Successful"
1.0,19.0,1.0,0.0002200007438659668,"[[[[Sentence1]]]]: 李主任松开王琦瑶,让她坐回位子上,说他已派人去租下一套公寓,就给王琦瑶住
[[[[Sentence2]]]]: 王琦瑶坐在皮质[[沙]]发[[上]][[。]]",2.0,0.9011547565460205,"[[[[Sentence1]]]]: 李主任松开王琦瑶,让她坐回位子上,说他已派人去租下一套公寓,就给王琦瑶住
[[[[Sentence2]]]]: 王琦瑶坐在皮质发","Successful"
1.0,14.0,1.0,0.0013162493705749512,"[[[[Sentence1]]]]: 李主任将她安置在爱丽丝公寓之后,曾与她共同生活过半个月
[[[[Sentence2]]]]: 她[[是]]李主任的[[奶]]奶",0.0,0.7751368284225464,"[[[[Sentence1]]]]: 李主任将她安置在爱丽丝公寓之后,曾与她共同生活过半个月
[[[[Sentence2]]]]: 她李主任的奶","Successful"
0.0,13.0,0.0,0.0005427002906799316,"[[[[Sentence1]]]]: 二是扎实打好三大攻坚战,重点任务取得积极进展
[[[[Sentence2]]]]: 攻坚战[[有]][[三]]个",2.0,0.7363930940628052,"[[[[Sentence1]]]]: 二是扎实打好三大攻坚战,重点任务取得积极进展
[[[[Sentence2]]]]: 攻坚战个","Successful"
2.0,19.0,2.0,9.322166442871094e-05,"[[[[Sentence1]]]]: 李灏说:我们全市人民欢迎您的光临
[[[[Sentence2]]]]: 在这个市里,[[没]]有人[[认]][[识]]这个人",0.0,0.9999523162841797,"[[[[Sentence1]]]]: 李灏说:我们全市人民欢迎您的光临
[[[[Sentence2]]]]: 在这个市里,有人这个人","Successful"
1.0,19.0,1.0,9.131431579589844e-05,"[[[[Sentence1]]]]: 在我们的国家,各行各业都同社会主义、共产主义的大目标连在一起,各个岗位都是为人民服务的阵地
[[[[Sentence2]]]]: 人民对各行各业都[[感]]到[[满]][[意]]。",0.0,0.9997209310531616,"[[[[Sentence1]]]]: 在我们的国家,各行各业都同社会主义、共产主义的大目标连在一起,各个岗位都是为人民服务的阵地
[[[[Sentence2]]]]: 人民对各行各业都到。","Successful"
1.0,7.0,1.0,0.01440650224685669,"[[[[Sentence1]]]]: 没有,这次确实是住的最长一次在纽约,终于把纽约家给住热乎了,差不多10个月吧没回来
[[[[Sentence2]]]]: 之前最长的一次是[[6]]个月",2.0,0.9758752584457397,"[[[[Sentence1]]]]: 没有,这次确实是住的最长一次在纽约,终于把纽约家给住热乎了,差不多10个月吧没回来
[[[[Sentence2]]]]: 之前最长的一次是个月","Successful"
2.0,25.0,2.0,7.081031799316406e-05,"[[[[Sentence1]]]]: 火车通,百业兴,大街小巷挂满这样的大红标语
[[[[Sentence2]]]]: 百姓将所有“火车通,百业兴”的红色标语都[[撕]][[掉]]与[[破]][[坏]]了。",1.0,0.8765556216239929,"[[[[Sentence1]]]]: 火车通,百业兴,大街小巷挂满这样的大红标语
[[[[Sentence2]]]]: 百姓将所有“火车通,百业兴”的红色标语都与了。","Successful"
0.0,7.0,0.0,0.0004699230194091797,"[[[[Sentence1]]]]: 呃,下个学期要开始正式上学了.
[[[[Sentence2]]]]: 下个学[[期]]会开学",1.0,0.5813840627670288,"[[[[Sentence1]]]]: 呃,下个学期要开始正式上学了.
[[[[Sentence2]]]]: 下个学会开学","Successful"
0.0,31.0,0.0,0.012576818466186523,"[[[[Sentence1]]]]: 多管齐下稳定和扩大就业
[[[[Sentence2]]]]: 就[[业]]市场[[需]][[要]]扩[[大]][[和]]稳定",1.0,0.9918221235275269,"[[[[Sentence1]]]]: 多管齐下稳定和扩大就业
[[[[Sentence2]]]]: 就市场扩稳定","Successful"
2.0,13.0,2.0,7.581710815429688e-05,"[[[[Sentence1]]]]: 小林觉得老婆说得也有道理
[[[[Sentence2]]]]: 小[[林]][[是]]个单身汉",1.0,0.8136848211288452,"[[[[Sentence1]]]]: 小林觉得老婆说得也有道理
[[[[Sentence2]]]]: 小个单身汉","Successful"
1.0,25.0,1.0,0.0008123517036437988,"[[[[Sentence1]]]]: 因为咱们请来了一个真正的专家,李玫瑾老师,每次观众都知道李老师一来,大的案件就发生了
[[[[Sentence2]]]]: 这是李玫瑾老师第[[五]][[次]]来到[[这]]个节目[[。]]",2.0,0.999576210975647,"[[[[Sentence1]]]]: 因为咱们请来了一个真正的专家,李玫瑾老师,每次观众都知道李老师一来,大的案件就发生了
[[[[Sentence2]]]]: 这是李玫瑾老师第来到个节目","Successful"
1.0,13.0,1.0,9.417533874511719e-05,"[[[[Sentence1]]]]: 她向她每一任男友介绍王琦瑶,将王琦瑶邀请到各类聚会上
[[[[Sentence2]]]]: 王琦瑶[[很]]优[[秀]]",0.0,0.8874772191047668,"[[[[Sentence1]]]]: 她向她每一任男友介绍王琦瑶,将王琦瑶邀请到各类聚会上
[[[[Sentence2]]]]: 王琦瑶优","Successful"
1.0,7.0,1.0,0.014205574989318848,"[[[[Sentence1]]]]: 头发是学生头,稍长些,梳向一边,露出白净的额头
[[[[Sentence2]]]]: 头发的主人[[是]]一位学生",0.0,0.9834943413734436,"[[[[Sentence1]]]]: 头发是学生头,稍长些,梳向一边,露出白净的额头
[[[[Sentence2]]]]: 头发的主人一位学生","Successful"
2.0,19.0,2.0,0.0010325908660888672,"[[[[Sentence1]]]]: 尽管老段再三请求,态度诚恳,孙保所还是没有说出什么来
[[[[Sentence2]]]]: 孙保权说了[[很]][[多]]有用[[的]]话",1.0,0.9929730296134949,"[[[[Sentence1]]]]: 尽管老段再三请求,态度诚恳,孙保所还是没有说出什么来
[[[[Sentence2]]]]: 孙保权说了有用话","Successful"
0.0,37.0,0.0,0.00013136863708496094,"[[[[Sentence1]]]]: 前几任的房客还在灶间里留下各自的瓶瓶罐罐,里面生了霉,积水里游着小虫,却又有半瓶新鲜的花生油
[[[[Sentence2]]]]: 房间里[[有]][[过]]不[[止]][[一]][[任]]房客[[。]]",2.0,0.999896228313446,"[[[[Sentence1]]]]: 前几任的房客还在灶间里留下各自的瓶瓶罐罐,里面生了霉,积水里游着小虫,却又有半瓶新鲜的花生油
[[[[Sentence2]]]]: 房间里不房客","Successful"
0.0,1.0,1.0,0.6287866830825806,"[[[[Sentence1]]]]: 就是我,我就稍微有点想,想有兴.
[[[[Sentence2]]]]: 我心里有想念的人",1.0,0.6287866830825806,"[[[[Sentence1]]]]: 就是我,我就稍微有点想,想有兴.
[[[[Sentence2]]]]: 我心里有想念的人","Skipped"
1.0,7.0,1.0,0.00021332502365112305,"[[[[Sentence1]]]]: 为什么不能联合起来,实行优势互补,来个重点突破呢
[[[[Sentence2]]]]: 实行优势互补还会有其[[他]]的方式",0.0,0.7728062868118286,"[[[[Sentence1]]]]: 为什么不能联合起来,实行优势互补,来个重点突破呢
[[[[Sentence2]]]]: 实行优势互补还会有其的方式","Successful"
1.0,1.0,0.0,0.997826099395752,"[[[[Sentence1]]]]: 它左绕右绕的,就像是左顾右盼,它顾盼的目光也有岁数了,散了神的,什么也抓不住
[[[[Sentence2]]]]: 它顾盼的时间很久。",0.0,0.997826099395752,"[[[[Sentence1]]]]: 它左绕右绕的,就像是左顾右盼,它顾盼的目光也有岁数了,散了神的,什么也抓不住
[[[[Sentence2]]]]: 它顾盼的时间很久。","Skipped"
1.0,7.0,1.0,0.05997347831726074,"[[[[Sentence1]]]]: 1988年,他当选为党中央主席兼总书记
[[[[Sentence2]]]]: 他总是平易[[近]]人",2.0,0.9999753832817078,"[[[[Sentence1]]]]: 1988年,他当选为党中央主席兼总书记
[[[[Sentence2]]]]: 他总是平易人","Successful"
0.0,1.0,2.0,0.7392638325691223,"[[[[Sentence1]]]]: 更没有过,所以真没去过那里
[[[[Sentence2]]]]: 我特别强调没有去过",2.0,0.7392638325691223,"[[[[Sentence1]]]]: 更没有过,所以真没去过那里
[[[[Sentence2]]]]: 我特别强调没有去过","Skipped"
2.0,19.0,2.0,7.140636444091797e-05,"[[[[Sentence1]]]]: 但与此同时,我们在对工作的指导上也有缺点和失误
[[[[Sentence2]]]]: 我们[[没]][[有]]指导[[过]]工作。",0.0,0.9999715089797974,"[[[[Sentence1]]]]: 但与此同时,我们在对工作的指导上也有缺点和失误
[[[[Sentence2]]]]: 我们指导工作。","Successful"
1.0,38.0,1.0,0.00010478496551513672,"[[[[Sentence1]]]]: 然后那种医科给听了听啊.
[[[[Sentence2]]]]: 医生用听[[诊]][[器]][[给]]我听[[了]]听[[心]][[跳]]",0.0,0.9507300853729248,"[[[[Sentence1]]]]: 然后那种医科给听了听啊.
[[[[Sentence2]]]]: 医生用听我听听","Successful"
2.0,1.0,0.0,0.9988837838172913,"[[[[Sentence1]]]]: 此时此刻,薇薇已不知多少次地在镜子前装扮成新娘
[[[[Sentence2]]]]: 薇薇已经结婚了",0.0,0.9988837838172913,"[[[[Sentence1]]]]: 此时此刻,薇薇已不知多少次地在镜子前装扮成新娘
[[[[Sentence2]]]]: 薇薇已经结婚了","Skipped"
0.0,1.0,2.0,0.9928567409515381,"[[[[Sentence1]]]]: 两人虽然没互相叮嘱,却不约而同地缄口不提
[[[[Sentence2]]]]: 他俩在保持沉默上非常默契",2.0,0.9928567409515381,"[[[[Sentence1]]]]: 两人虽然没互相叮嘱,却不约而同地缄口不提
[[[[Sentence2]]]]: 他俩在保持沉默上非常默契","Skipped"
0.0,1.0,1.0,0.9998943209648132,"[[[[Sentence1]]]]: 再有一个,我要跟您汇报我的一个改变,就是闻过则喜,我体会到了
[[[[Sentence2]]]]: 我向我的上级汇报了我的改变",1.0,0.9998943209648132,"[[[[Sentence1]]]]: 再有一个,我要跟您汇报我的一个改变,就是闻过则喜,我体会到了
[[[[Sentence2]]]]: 我向我的上级汇报了我的改变","Skipped"
0.0,1.0,1.0,0.9997216463088989,"[[[[Sentence1]]]]: 咱们来看一下,看看就知道了
[[[[Sentence2]]]]: 一些未知的东西通过努力是可以变成已知的",1.0,0.9997216463088989,"[[[[Sentence1]]]]: 咱们来看一下,看看就知道了
[[[[Sentence2]]]]: 一些未知的东西通过努力是可以变成已知的","Skipped"
1.0,1.0,2.0,0.9124763607978821,"[[[[Sentence1]]]]: 本台记者刘振敏报道:
[[[[Sentence2]]]]: 刘振敏此刻在伊朗",2.0,0.9124763607978821,"[[[[Sentence1]]]]: 本台记者刘振敏报道:
[[[[Sentence2]]]]: 刘振敏此刻在伊朗","Skipped"
1.0,7.0,1.0,0.00011146068572998047,"[[[[Sentence1]]]]: 我们的朋友遍天下
[[[[Sentence2]]]]: 我们待人很好,[[所]]以朋友多。",0.0,0.9998238682746887,"[[[[Sentence1]]]]: 我们的朋友遍天下
[[[[Sentence2]]]]: 我们待人很好,以朋友多。","Successful"
1.0,1.0,2.0,0.9928733706474304,"[[[[Sentence1]]]]: 这么断断续续买下的东西,却已存够有两三个箱子
[[[[Sentence2]]]]: 还需要更多箱子",2.0,0.9928733706474304,"[[[[Sentence1]]]]: 这么断断续续买下的东西,却已存够有两三个箱子
[[[[Sentence2]]]]: 还需要更多箱子","Skipped"
2.0,1.0,0.0,0.9983729720115662,"[[[[Sentence1]]]]: 后来发现两个小时就到夏威夷,原来是到东京了
[[[[Sentence2]]]]: 两个小时就能到夏威夷",0.0,0.9983729720115662,"[[[[Sentence1]]]]: 后来发现两个小时就到夏威夷,原来是到东京了
[[[[Sentence2]]]]: 两个小时就能到夏威夷","Skipped"
0.0,1.0,1.0,0.6764403581619263,"[[[[Sentence1]]]]: 上床后他还要吸一支雪茄,这是他新近培养的爱好,也是丰衣足食的一九六五年的赠赐
[[[[Sentence2]]]]: 他在一九六五年生活富裕",1.0,0.6764403581619263,"[[[[Sentence1]]]]: 上床后他还要吸一支雪茄,这是他新近培养的爱好,也是丰衣足食的一九六五年的赠赐
[[[[Sentence2]]]]: 他在一九六五年生活富裕","Skipped"
0.0,7.0,0.0,0.002978026866912842,"[[[[Sentence1]]]]: 哎呀,这,这上班可真不象在国内呀.
[[[[Sentence2]]]]: 说话的人对这里和国内上班情况都[[有]]所了解。",2.0,0.9991312026977539,"[[[[Sentence1]]]]: 哎呀,这,这上班可真不象在国内呀.
[[[[Sentence2]]]]: 说话的人对这里和国内上班情况都所了解。","Successful"
0.0,19.0,0.0,0.002032339572906494,"[[[[Sentence1]]]]: 创新信访工作方式
[[[[Sentence2]]]]: 信访工作方式预计将有[[所]]改[[变]][[。]]",1.0,0.8847009539604187,"[[[[Sentence1]]]]: 创新信访工作方式
[[[[Sentence2]]]]: 信访工作方式预计将有改","Successful"
2.0,1.0,0.0,0.9801439642906189,"[[[[Sentence1]]]]: 他们的行动就是对雷锋精神过时论的最生动的批驳
[[[[Sentence2]]]]: 他们反对雷锋的所有精神",0.0,0.9801439642906189,"[[[[Sentence1]]]]: 他们的行动就是对雷锋精神过时论的最生动的批驳
[[[[Sentence2]]]]: 他们反对雷锋的所有精神","Skipped"
0.0,67.0,0.0,0.0005405545234680176,"[[[[Sentence1]]]]: 没有,其实那时候几个强盗,最主要有三点,让大家觉得非[[常]][[震]][[惊]][[的]]
[[[[Sentence2]]]]: [[那]][[几]][[个]][[强]]盗[[让]][[大]]家震惊[[。]]",1.0,0.7988960146903992,"[[[[Sentence1]]]]: 没有,其实那时候几个强盗,最主要有三点,让大家觉得非
[[[[Sentence2]]]]: 盗家震惊","Successful"
2.0,55.0,2.0,0.0002891421318054199,"[[[[Sentence1]]]]: 党的十四大明确提出,我国经济体制改革的目标是建立社会主义市场经济体制
[[[[Sentence2]]]]: 党的十四大含糊地指[[出]]了[[我]][[国]][[经]][[济]][[体]][[制]]改革的[[目]][[标]]。",0.0,0.959634006023407,"[[[[Sentence1]]]]: 党的十四大明确提出,我国经济体制改革的目标是建立社会主义市场经济体制
[[[[Sentence2]]]]: 党的十四大含糊地指了改革的。","Successful"
0.0,7.0,0.0,0.01837635040283203,"[[[[Sentence1]]]]: 她穿着那么得体,态度且优雅,一点不扫人兴的,一点不碍人事情的
[[[[Sentence2]]]]: 我对她的印象很[[正]]面",2.0,0.9881314039230347,"[[[[Sentence1]]]]: 她穿着那么得体,态度且优雅,一点不扫人兴的,一点不碍人事情的
[[[[Sentence2]]]]: 我对她的印象很面","Successful"
1.0,7.0,1.0,0.02880030870437622,"[[[[Sentence1]]]]: 因此,日本舆论曾盛传海部内阁是过渡性政权
[[[[Sentence2]]]]: 海部内阁是终[[极]]政权",2.0,0.992667019367218,"[[[[Sentence1]]]]: 因此,日本舆论曾盛传海部内阁是过渡性政权
[[[[Sentence2]]]]: 海部内阁是终政权","Successful"
1.0,19.0,1.0,0.00031256675720214844,"[[[[Sentence1]]]]: 山东政策之所以稳定,关键在于上上下下没有断层
[[[[Sentence2]]]]: 山东政府工[[作]][[效]][[率]]很高",2.0,0.9821833372116089,"[[[[Sentence1]]]]: 山东政策之所以稳定,关键在于上上下下没有断层
[[[[Sentence2]]]]: 山东政府工很高","Successful"
0.0,13.0,0.0,0.00022846460342407227,"[[[[Sentence1]]]]: 消费拉动经济增长作用进一步增强
[[[[Sentence2]]]]: 消费对经济增长的作用越[[来]]越[[强]]。",2.0,0.9733052253723145,"[[[[Sentence1]]]]: 消费拉动经济增长作用进一步增强
[[[[Sentence2]]]]: 消费对经济增长的作用越越。","Successful"
1.0,7.0,1.0,0.00010228157043457031,"[[[[Sentence1]]]]: 妈,你们抓紧时间哦,这可能.
[[[[Sentence2]]]]: 妈妈的同[[伴]]不守时",2.0,0.994103729724884,"[[[[Sentence1]]]]: 妈,你们抓紧时间哦,这可能.
[[[[Sentence2]]]]: 妈妈的同不守时","Successful"
1.0,7.0,1.0,0.013226926326751709,"[[[[Sentence1]]]]: 二是大力发展循环经济和清洁能源
[[[[Sentence2]]]]: 这是一份环保计划[[书]]",0.0,0.9986515641212463,"[[[[Sentence1]]]]: 二是大力发展循环经济和清洁能源
[[[[Sentence2]]]]: 这是一份环保计划","Successful"
0.0,7.0,0.0,0.00018936395645141602,"[[[[Sentence1]]]]: 身上裹一件工厂发的棉大衣,手插在袖筒里
[[[[Sentence2]]]]: [[至]]少有一只手",2.0,0.7886810302734375,"[[[[Sentence1]]]]: 身上裹一件工厂发的棉大衣,手插在袖筒里
[[[[Sentence2]]]]: 少有一只手","Successful"
0.0,1.0,1.0,0.999723494052887,"[[[[Sentence1]]]]: 加强和改善宏观调控,保持经济平稳较快发展
[[[[Sentence2]]]]: 宏观调控还存在有不完善的地方",1.0,0.999723494052887,"[[[[Sentence1]]]]: 加强和改善宏观调控,保持经济平稳较快发展
[[[[Sentence2]]]]: 宏观调控还存在有不完善的地方","Skipped"
1.0,13.0,1.0,0.00278550386428833,"[[[[Sentence1]]]]: 他那还是一对双胞胎,两个孩子
[[[[Sentence2]]]]: 双胞胎可能是一[[男]]一[[女]]。",0.0,0.9687474370002747,"[[[[Sentence1]]]]: 他那还是一对双胞胎,两个孩子
[[[[Sentence2]]]]: 双胞胎可能是一一。","Successful"
1.0,1.0,0.0,0.9948532581329346,"[[[[Sentence1]]]]: 嗯哼,对,你三十块钱买两儿.
[[[[Sentence2]]]]: 你有三十块钱",0.0,0.9948532581329346,"[[[[Sentence1]]]]: 嗯哼,对,你三十块钱买两儿.
[[[[Sentence2]]]]: 你有三十块钱","Skipped"
1.0,7.0,1.0,0.00014829635620117188,"[[[[Sentence1]]]]: 都一样的,一,一个就两,两层.
[[[[Sentence2]]]]: 一样的东西是[[蛋]]糕",2.0,0.9954564571380615,"[[[[Sentence1]]]]: 都一样的,一,一个就两,两层.
[[[[Sentence2]]]]: 一样的东西是糕","Successful"
0.0,7.0,0.0,0.008008301258087158,"[[[[Sentence1]]]]: 呃,还有那个荣,荣庆啊.
[[[[Sentence2]]]]: 除了荣庆[[,]]还有别的人",1.0,0.7817047834396362,"[[[[Sentence1]]]]: 呃,还有那个荣,荣庆啊.
[[[[Sentence2]]]]: 除了荣庆还有别的人","Successful"
2.0,7.0,2.0,0.17350047826766968,"[[[[Sentence1]]]]: 做完吃完,小林也到了回家的时候
[[[[Sentence2]]]]: 小林在[[家]]。",0.0,0.9999411702156067,"[[[[Sentence1]]]]: 做完吃完,小林也到了回家的时候
[[[[Sentence2]]]]: 小林在。","Successful"
2.0,7.0,2.0,0.33849412202835083,"[[[[Sentence1]]]]: 说罢就在对面床上坐下,搁起腿来望着王琦瑶,正式谈判的样子
[[[[Sentence2]]]]: 王琦瑶一个[[人]]坐在床上",0.0,0.9863507151603699,"[[[[Sentence1]]]]: 说罢就在对面床上坐下,搁起腿来望着王琦瑶,正式谈判的样子
[[[[Sentence2]]]]: 王琦瑶一个坐在床上","Successful"
0.0,13.0,0.0,0.00027805566787719727,"[[[[Sentence1]]]]: 桌上酒精灯还燃着,一会儿便烧干了,自己灭了,空气中顿时充满浓郁的酒精味,有些呛鼻的
[[[[Sentence2]]]]: 酒精灯[[可]]以自[[己]]灭掉",2.0,0.977519154548645,"[[[[Sentence1]]]]: 桌上酒精灯还燃着,一会儿便烧干了,自己灭了,空气中顿时充满浓郁的酒精味,有些呛鼻的
[[[[Sentence2]]]]: 酒精灯以自灭掉","Successful"
2.0,13.0,2.0,0.0001761317253112793,"[[[[Sentence1]]]]: 威海啊,呃,告诉你,风景还不错.
[[[[Sentence2]]]]: 威海的风景[[没]]有什[[么]]好看的",1.0,0.997495174407959,"[[[[Sentence1]]]]: 威海啊,呃,告诉你,风景还不错.
[[[[Sentence2]]]]: 威海的风景有什好看的","Successful"
0.0,31.0,0.0,0.00015616416931152344,"[[[[Sentence1]]]]: 作为新闻舆论机关,本报同仁一如既往支持他们的工作
[[[[Sentence2]]]]: 本[[报]][[属]]于新[[闻]][[舆]]论机[[关]]",2.0,0.9753113985061646,"[[[[Sentence1]]]]: 作为新闻舆论机关,本报同仁一如既往支持他们的工作
[[[[Sentence2]]]]: 本于新论机","Successful"
2.0,7.0,2.0,0.00012981891632080078,"[[[[Sentence1]]]]: 来到井底车场,江泽民低头上了矿车,和山西省委书记李立功、矿长王季仁坐在一起
[[[[Sentence2]]]]: 江泽民上了一辆[[没]]有人的矿车",0.0,0.999980628490448,"[[[[Sentence1]]]]: 来到井底车场,江泽民低头上了矿车,和山西省委书记李立功、矿长王季仁坐在一起
[[[[Sentence2]]]]: 江泽民上了一辆有人的矿车","Successful"
1.0,7.0,1.0,0.0021020174026489258,"[[[[Sentence1]]]]: 全都处理了,,还有你这个冰箱啊.
[[[[Sentence2]]]]: 说话人[[要]]搬家了",0.0,0.998630940914154,"[[[[Sentence1]]]]: 全都处理了,,还有你这个冰箱啊.
[[[[Sentence2]]]]: 说话人搬家了","Successful"
1.0,13.0,1.0,8.785724639892578e-05,"[[[[Sentence1]]]]: 五要继续实施科教兴国战略、人才强国战略和知识产权战略
[[[[Sentence2]]]]: 其中科教兴国战略是[[最]][[根]]本的战略。",2.0,0.6616904735565186,"[[[[Sentence1]]]]: 五要继续实施科教兴国战略、人才强国战略和知识产权战略
[[[[Sentence2]]]]: 其中科教兴国战略是本的战略。","Successful"
0.0,13.0,0.0,0.0004379153251647949,"[[[[Sentence1]]]]: 不是突然无缘无故被拿走了,是因为按照官司,他那个要分给他死去的老婆的家人作为赔偿金的一部分[[
[[[[Sentence2]]]]: ]]他老婆[[有]]家人",1.0,0.9929206967353821,"不是突然无缘无故被拿走了,是因为按照官司,他那个要分给他死去的老婆的家人作为赔偿金的一部分他老婆家人","Successful"
1.0,1.0,2.0,0.5498635768890381,"[[[[Sentence1]]]]: 他要等你来家跟你谈呢.
[[[[Sentence2]]]]: 他家你以前去过",2.0,0.5498635768890381,"[[[[Sentence1]]]]: 他要等你来家跟你谈呢.
[[[[Sentence2]]]]: 他家你以前去过","Skipped"
2.0,7.0,2.0,0.12943142652511597,"[[[[Sentence1]]]]: 呃,现在也没选课嘛,没上课.
[[[[Sentence2]]]]: 这所学校[[没]]有选课制度",1.0,0.9949169158935547,"[[[[Sentence1]]]]: 呃,现在也没选课嘛,没上课.
[[[[Sentence2]]]]: 这所学校有选课制度","Successful"
2.0,7.0,2.0,0.00013709068298339844,"[[[[Sentence1]]]]: 那时,他正联系承包一项工程,急于用钱,于是,他盗用了一张不该由他支配的支票
[[[[Sentence2]]]]: 他这种行为是完全[[合]]理的",1.0,0.7592843174934387,"[[[[Sentence1]]]]: 那时,他正联系承包一项工程,急于用钱,于是,他盗用了一张不该由他支配的支票
[[[[Sentence2]]]]: 他这种行为是完全理的","Successful"
2.0,37.0,2.0,0.0005136728286743164,"[[[[Sentence1]]]]: 那么,要获得增储上产的新突破,是四面出击、甩开勘探,还是收缩阵地、突出重点呢
[[[[Sentence2]]]]: 增储上产的方式[[只]]有先[[进]]带[[动]][[落]]后的[[方]][[法]]",0.0,0.9999765157699585,"[[[[Sentence1]]]]: 那么,要获得增储上产的新突破,是四面出击、甩开勘探,还是收缩阵地、突出重点呢
[[[[Sentence2]]]]: 增储上产的方式有先带后的","Successful"
0.0,32.0,0.0,0.00031363964080810547,"[[[[Sentence1]]]]: 仅从我国的电子工业而言,去年全年生产增长中的产值的75%转入库存
[[[[Sentence2]]]]: 我国电子工业[[去]]年[[全]]年生产[[有]]增[[长]][[。]]",1.0,0.979760468006134,"[[[[Sentence1]]]]: 仅从我国的电子工业而言,去年全年生产增长中的产值的75%转入库存
[[[[Sentence2]]]]: 我国电子工业年年生产增","Successful"
2.0,19.0,2.0,0.3517584800720215,"[[[[Sentence1]]]]: 2月26日开始的关于柬埔寨问题的雅加达会议,经过3天的激烈争论,于3月1日凌晨结束
[[[[Sentence2]]]]: 该会议持续到了3月[[2]]日[[晚]][[上]]",0.0,0.9027018547058105,"[[[[Sentence1]]]]: 2月26日开始的关于柬埔寨问题的雅加达会议,经过3天的激烈争论,于3月1日凌晨结束
[[[[Sentence2]]]]: 该会议持续到了3月日","Successful"
0.0,1.0,1.0,0.6182082891464233,"[[[[Sentence1]]]]: 呃以后的,以后有这机会的.
[[[[Sentence2]]]]: 以后还会有机会。",1.0,0.6182082891464233,"[[[[Sentence1]]]]: 呃以后的,以后有这机会的.
[[[[Sentence2]]]]: 以后还会有机会。","Skipped"
